"filename", "language", "JSON", "Python", "Markdown", "pip requirements", "PowerShell", "Shell Script", "JavaScript", "XML", "JSON with Comments", "TypeScript", "YAML", "HTML", "Docker", "Rust", "Properties", "TypeScript JSX", "CSS", "Groovy", "Batch", "Java", "JSON Lines", "comment", "blank", "total"
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\fakechat\.mcp.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\fakechat\README.md", "Markdown", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 48
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\fakechat\bun.lock", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 207
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\fakechat\package.json", "JSON", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\fakechat\server.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28, 296
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\firebase\.claude-plugin\plugin.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\firebase\.mcp.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\github\.claude-plugin\plugin.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\github\.mcp.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\gitlab\.claude-plugin\plugin.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\gitlab\.mcp.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\greptile\.claude-plugin\plugin.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\greptile\.mcp.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\greptile\README.md", "Markdown", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 58
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\imessage\.claude-plugin\plugin.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\imessage\.mcp.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\imessage\ACCESS.md", "Markdown", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 143
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\imessage\README.md", "Markdown", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 84
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\imessage\bun.lock", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 208
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\imessage\package.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\imessage\server.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 81, 809
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\imessage\skills\access\SKILL.md", "Markdown", 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 141
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\imessage\skills\configure\SKILL.md", "Markdown", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 83
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\laravel-boost\.claude-plugin\plugin.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\laravel-boost\.mcp.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\linear\.claude-plugin\plugin.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\linear\.mcp.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\playwright\.claude-plugin\plugin.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\playwright\.mcp.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\serena\.claude-plugin\plugin.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\serena\.mcp.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\slack\.claude-plugin\plugin.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\slack\.mcp.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\supabase\.claude-plugin\plugin.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\supabase\.mcp.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\telegram\.claude-plugin\plugin.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\telegram\.mcp.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\telegram\ACCESS.md", "Markdown", 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 148
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\telegram\README.md", "Markdown", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 99
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\telegram\bun.lock", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 213
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\telegram\package.json", "JSON", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\telegram\server.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 84, 996
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\telegram\skills\access\SKILL.md", "Markdown", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 137
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\external_plugins\telegram\skills\configure\SKILL.md", "Markdown", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 97
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\agent-sdk-dev\.claude-plugin\plugin.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\agent-sdk-dev\README.md", "Markdown", 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 209
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\agent-sdk-dev\agents\agent-sdk-verifier-py.md", "Markdown", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 141
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\agent-sdk-dev\agents\agent-sdk-verifier-ts.md", "Markdown", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 146
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\agent-sdk-dev\commands\new-sdk-app.md", "Markdown", 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 177
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\clangd-lsp\README.md", "Markdown", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 37
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-code-setup\.claude-plugin\plugin.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-code-setup\README.md", "Markdown", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 30
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-code-setup\skills\claude-automation-recommender\SKILL.md", "Markdown", 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 289
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-code-setup\skills\claude-automation-recommender\references\hooks-patterns.md", "Markdown", 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 227
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-code-setup\skills\claude-automation-recommender\references\mcp-servers.md", "Markdown", 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 264
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-code-setup\skills\claude-automation-recommender\references\plugins-reference.md", "Markdown", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 98
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-code-setup\skills\claude-automation-recommender\references\skills-reference.md", "Markdown", 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 409
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-code-setup\skills\claude-automation-recommender\references\subagent-templates.md", "Markdown", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 182
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-md-management\.claude-plugin\plugin.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-md-management\README.md", "Markdown", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 41
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-md-management\commands\revise-claude-md.md", "Markdown", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 55
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-md-management\skills\claude-md-improver\SKILL.md", "Markdown", 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 180
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-md-management\skills\claude-md-improver\references\quality-criteria.md", "Markdown", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 110
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-md-management\skills\claude-md-improver\references\templates.md", "Markdown", 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 254
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\claude-md-management\skills\claude-md-improver\references\update-guidelines.md", "Markdown", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 151
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\code-review\.claude-plugin\plugin.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\code-review\README.md", "Markdown", 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 247
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\code-review\commands\code-review.md", "Markdown", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 93
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\code-simplifier\.claude-plugin\plugin.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\code-simplifier\agents\code-simplifier.md", "Markdown", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 53
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\commit-commands\.claude-plugin\plugin.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\commit-commands\README.md", "Markdown", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 226
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\commit-commands\commands\clean_gone.md", "Markdown", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 54
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\commit-commands\commands\commit-push-pr.md", "Markdown", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\commit-commands\commands\commit.md", "Markdown", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\csharp-lsp\README.md", "Markdown", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\example-plugin\.claude-plugin\plugin.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\example-plugin\.mcp.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\example-plugin\README.md", "Markdown", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 70
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\example-plugin\commands\example-command.md", "Markdown", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 40
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\example-plugin\skills\example-command\SKILL.md", "Markdown", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 40
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\example-plugin\skills\example-skill\SKILL.md", "Markdown", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 85
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\explanatory-output-style\.claude-plugin\plugin.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\explanatory-output-style\README.md", "Markdown", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 73
"d:\github\openakita_jyhk\apps\setup-center\src-tauri\resources\claude-code-init\.claude\plugins\marketplaces\claude-plugins-official\plugins\explanatory-output-style\hooks-handlers\session-start.sh", "Shell Script", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 16
